Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID,node_type,virus_class,pet_vip,Introgressed_Status,POP
ENSG00000114646,CSPG5,435,Singleton,43.08,1610,Unknown,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000114648,KLHL18,796,SSD,35.18,498,None,LECA,24,redundant,4,Not,HSS,HSS
ENSG00000114650,SCAP,796,SSD,37.87,916,Unknown,LECA,306,intermittent,4,Not,HSS,HSS
ENSG00000114654,EFCC1,435,SSD,79.85,140,None,LECA,2383,redundant,4,Not,HSS,HSS
ENSG00000114670,NEK11,413,SSD,64.73,522,Unknown,LECA,3480,redundant,4,Not,HSS,HSS
ENSG00000114686,MRPL3,796,Singleton,17.15,2812,Recessive,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000114698,PLSCR4,158,Ohnolog,72.14,906,Unknown,LECA,3481,redundant,4,VIP,HSS,HSS
ENSG00000114735,HEMK1,796,SSD,51.96,932,None,Opisthokonta,3482,redundant,3,Not,HSS,HSS
ENSG00000114737,CISH,615,SSD,27.72,2356,Unknown,Bilateria,3483,critical,2,Not,HSS,HSS
ENSG00000114738,MAPKAPK3,796,Ohnolog,32.41,956,Dominant,LECA,1141,redundant,4,VIP,HSS,HSS
ENSG00000114739,ACVR2B,615,Ohnolog,13.37,2464,Unknown,LECA,2731,redundant,4,Not,HSS,HSS
ENSG00000114742,WDR48,796,Singleton,17.09,2034,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000114744,COMMD2,311,Singleton,37.5,472,Unknown,Singleton,0,redundant,1,Not,HSS,HSS
ENSG00000114745,GORASP1,796,Ohnolog,72.26,1192,Unknown,LECA,3486,redundant,4,Not,HSS,HSS
ENSG00000114757,PEX5L,615,Ohnolog,20.32,1674,Unknown,LECA,3487,redundant,4,Not,HSS,HSS
ENSG00000114767,RRP9,796,Singleton,44.77,2196,None,Singleton,0,redundant,3,Not,HSS,HSS
ENSG00000114770,ABCC5,435,SSD,30.31,1290,Unknown,LECA,12,intermittent,3,Not,HSS,HSS
ENSG00000114779,ABHD14B,615,SSD,49,754,None,LECA,243,redundant,4,Not,HSS,HSS
ENSG00000114784,EIF1B,796,Ohnolog,10.65,1170,None,LECA,3491,redundant,4,Not,HSS,HSS
ENSG00000114790,ARHGEF26,615,Ohnolog,59.47,978,Unknown,Chordata,553,redundant,4,Not,HSS,HSS
ENSG00000114796,KLHL24,615,SSD,20.67,1540,Dominant,LECA,24,redundant,4,Not,HSS,HSS
ENSG00000114805,PLCH1,615,Ohnolog,62,1324,Unknown,LECA,2044,redundant,4,Not,HSS,HSS
ENSG00000114812,VIPR1,158,Ohnolog,47.7,964,Unknown,LECA,57,critical,3,Not,HSS,HSS
ENSG00000114841,DNAH1,73,SSD,45.01,1678,Recessive,LECA,146,redundant,4,VIP,HSS,HSS
ENSG00000114850,SSR3,796,Singleton,25.85,972,Unknown,Singleton,0,redundant,1,VIP,HSS,HSS
ENSG00000114853,ZBTB47,615,SSD,50.2,826,None,LECA,1335,redundant,4,Not,HSS,HSS
ENSG00000114854,TNNC1,311,SSD,23.24,2192,Dominant,Vertebrata,2077,intermittent,1,Not,HSS,HSS
ENSG00000114857,NKTR,435,Ohnolog,9.07,2262,Unknown,LECA,1346,redundant,4,Not,HSS,HSS
ENSG00000114859,CLCN2,105,Ohnolog,24.94,994,Both,LECA,236,redundant,4,Not,HSS,HSS
ENSG00000114861,FOXP1,435,SSD,0.14,2604,Dominant,Opisthokonta,549,intermittent,2,Not,HSS,HSS
ENSG00000114867,EIF4G1,615,Ohnolog,9.35,3696,Dominant,LECA,1062,redundant,4,VIP,HSS,HSS
ENSG00000114902,SPCS1,796,Singleton,12.39,1344,Unknown,Singleton,0,intermittent,3,VIP,HSS,HSS
ENSG00000114904,NEK4,435,SSD,58.72,626,Unknown,LECA,104,redundant,4,Not,HSS,HSS
ENSG00000114923,SLC4A3,351,Ohnolog,49.17,1038,Unknown,LECA,56,redundant,4,Not,HSS,HSS
ENSG00000114933,INO80D,615,Singleton,14.69,598,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000114942,EEF1B2,796,SSD,19.58,2334,Unknown,LECA,2383,critical,3,VIP,HSS,HSS
ENSG00000114948,ADAM23,435,SSD,16.74,1076,Unknown,Bilateria,180,redundant,1,Not,HSS,HSS
ENSG00000114956,DGUOK,615,Ohnolog,54.68,1320,Recessive,Bilateria,3508,redundant,4,Not,HSS,HSS
ENSG00000114978,MOB1A,796,Ohnolog,24.07,948,None,LECA,3509,redundant,4,VIP,HSS,HSS
ENSG00000114982,KANSL3,615,SSD,34.94,624,Unknown,Bilateria,3510,intermittent,2,Not,HSS,HSS
ENSG00000114988,LMAN2L,615,Ohnolog,27.15,950,Recessive,Opisthokonta,1047,redundant,4,Not,HSS,HSS
ENSG00000114993,RTKN,615,Ohnolog,28.51,784,Unknown,Bilateria,253,redundant,4,Not,HSS,HSS
ENSG00000114999,TTL,615,Singleton,16.12,478,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000115008,IL1A,105,Singleton,59.36,2310,Unknown,Singleton,0,redundant,3,Not,HSS,HSS
ENSG00000115009,CCL20,311,SSD,78.13,2034,Unknown,Gnathostomata,110,redundant,1,VIP,HSS,HSS
ENSG00000115020,PIKFYVE,615,SSD,20.32,2542,Dominant,LECA,3514,redundant,4,VIP,HSS,HSS
ENSG00000115041,KCNIP3,615,Ohnolog,41.44,2744,Unknown,LECA,423,redundant,4,Not,HSS,HSS
ENSG00000115042,FAHD2A,615,SSD,78.07,466,None,Opisthokonta,2324,redundant,4,Not,HSS,HSS
ENSG00000115053,NCL,105,SSD,17.99,3696,Unknown,LECA,952,redundant,4,VIP,HSS,HSS
ENSG00000115073,ACTR1B,311,Ohnolog,25.32,2634,Unknown,LECA,1060,redundant,1,Not,HSS,HSS
ENSG00000115084,SLC35F5,796,Singleton,25.92,466,None,Singleton,0,redundant,1,VIP,HSS,HSS
ENSG00000115085,ZAP70,351,Ohnolog,47.32,3890,Recessive,LECA,5,redundant,4,VIP,HSS,HSS
ENSG00000115091,ACTR3,796,Ohnolog,16.88,3012,Unknown,LECA,1060,redundant,4,Not,HSS,HSS
ENSG00000115107,STEAP3,615,SSD,55.4,736,Dominant,Vertebrata,2613,redundant,4,VIP,HSS,HSS
ENSG00000115109,EPB41L5,311,Ohnolog,50.86,938,Unknown,LECA,167,redundant,1,VIP,HSS,HSS
ENSG00000115112,TFCP2L1,615,Ohnolog,42.13,694,Unknown,Bilateria,1324,redundant,2,Not,HSS,HSS
ENSG00000115128,SF3B6,796,Singleton,NA,1390,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000115129,TP53I3,435,SSD,70.39,832,Unknown,LECA,2738,critical,3,Not,HSS,HSS
ENSG00000115137,DNAJC27,615,SSD,34.15,2644,Unknown,LECA,471,redundant,4,Not,HSS,HSS
ENSG00000115138,POMC,435,Singleton,1.14,4028,Both,Singleton,0,redundant,3,Not,HSS,HSS
ENSG00000115145,STAM2,615,Ohnolog,25.17,1072,Unknown,LECA,1377,critical,4,Not,HSS,HSS
ENSG00000115155,OTOF,435,SSD,29.35,1078,Recessive,LECA,3527,redundant,2,Not,HSS,HSS
ENSG00000115159,GPD2,796,Singleton,5.01,2224,Dominant,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000115163,CENPA,435,SSD,69.79,3502,Unknown,LECA,3528,intermittent,4,VIP,HSS,HSS
ENSG00000115165,CYTIP,615,Ohnolog,34.42,2194,Unknown,Gnathostomata,3529,redundant,2,VIP,HSS,HSS
ENSG00000115170,ACVR1,435,Ohnolog,3.27,2756,Dominant,LECA,2731,redundant,4,Not,HSS,HSS
ENSG00000115183,TANC1,615,Ohnolog,9.07,2174,Unknown,LECA,1128,redundant,2,Not,Strict,EUR
ENSG00000115194,SLC30A3,311,Ohnolog,45.99,996,Unknown,Opisthokonta,2342,redundant,4,Not,HSS,HSS
ENSG00000115204,MPV17,796,SSD,32.77,912,Recessive,Opisthokonta,3533,critical,4,Not,HSS,HSS
ENSG00000115207,GTF3C2,351,Singleton,43.04,556,None,Singleton,0,redundant,3,VIP,HSS,HSS
ENSG00000115211,EIF2B4,796,SSD,34.65,1128,Recessive,LECA,446,redundant,3,VIP,HSS,HSS
ENSG00000115216,NRBP1,615,Ohnolog,9.8,560,Unknown,LECA,659,redundant,4,VIP,HSS,HSS
ENSG00000115221,ITGB6,796,Ohnolog,10.06,1686,Recessive,LECA,1314,intermittent,3,VIP,Intermediate,HSS
ENSG00000115226,FNDC4,435,SSD,41.83,554,Unknown,Gnathostomata,3537,critical,4,Not,HSS,HSS
ENSG00000115232,ITGA4,435,Ohnolog,19.71,2070,Unknown,LECA,92,redundant,4,VIP,HSS,HSS
ENSG00000115233,PSMD14,796,SSD,0.98,3766,Unknown,LECA,3539,intermittent,4,VIP,HSS,HSS
ENSG00000115234,SNX17,796,SSD,11.85,918,Unknown,LECA,3540,redundant,4,VIP,HSS,HSS
ENSG00000115239,ASB3,615,SSD,NA,2024,Unknown,Opisthokonta,98,redundant,4,Not,HSS,HSS
ENSG00000115241,PPM1G,615,SSD,4.07,2658,Unknown,LECA,1790,redundant,1,VIP,HSS,HSS
ENSG00000115252,PDE1A,796,Ohnolog,23.57,1300,Unknown,LECA,783,redundant,4,Not,HSS,HSS
ENSG00000115255,REEP6,615,Ohnolog,83.07,1652,Recessive,LECA,857,redundant,4,Not,HSS,HSS
ENSG00000115257,PCSK4,435,SSD,80.09,1188,Unknown,LECA,1718,redundant,4,Not,HSS,HSS
ENSG00000115263,GCG,615,Singleton,0.86,3672,None,Singleton,0,redundant,2,Not,Intermediate,HSS
ENSG00000115266,APC2,43,Ohnolog,53.03,2056,Recessive,LECA,3546,redundant,1,Not,HSS,HSS
ENSG00000115267,IFIH1,615,SSD,55.47,0,Dominant,Bilateria,2761,redundant,4,VIP,HSS,HSS
ENSG00000115268,RPS15,796,Singleton,54.49,3862,Unknown,Singleton,0,redundant,3,VIP,HSS,HSS
ENSG00000115271,GCA,615,SSD,33.9,800,Unknown,LECA,295,redundant,1,Not,HSS,HSS
ENSG00000115274,INO80B,615,SSD,31.21,610,Unknown,LECA,3549,redundant,4,Not,HSS,HSS
ENSG00000115275,MOGS,796,Singleton,44.31,0,Recessive,Singleton,0,redundant,2,VIP,HSS,HSS
ENSG00000115282,TTC31,311,SSD,78.4,1470,None,LECA,70,redundant,4,Not,HSS,HSS
ENSG00000115286,NDUFS7,796,Singleton,69.79,1752,Recessive,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000115289,PCGF1,615,SSD,24.56,844,Unknown,LECA,3551,intermittent,1,Not,HSS,HSS
ENSG00000115290,GRB14,435,Ohnolog,9.22,1166,Unknown,Bilateria,1145,intermittent,4,Not,HSS,HSS
ENSG00000115295,CLIP4,615,SSD,49.86,2468,None,LECA,2492,redundant,4,VIP,HSS,HSS
ENSG00000115297,TLX2,311,Ohnolog,52.77,744,Unknown,LECA,64,redundant,4,Not,HSS,HSS
ENSG00000115306,SPTBN1,796,Ohnolog,2.63,2252,Unknown,LECA,595,intermittent,2,VIP,HSS,HSS
ENSG00000115307,AUP1,796,Singleton,22.95,1168,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000115310,RTN4,413,Ohnolog,14.33,2500,Unknown,Bilateria,3556,intermittent,4,VIP,HSS,HSS
ENSG00000115317,HTRA2,796,Ohnolog,9.61,2164,Recessive,Bilateria,3557,redundant,4,VIP,HSS,HSS
ENSG00000115318,LOXL3,615,Ohnolog,43.61,498,Unknown,LECA,291,redundant,4,Not,HSS,HSS
ENSG00000115325,DOK1,158,Ohnolog,61.92,794,Unknown,Bilateria,1994,redundant,2,VIP,HSS,HSS
ENSG00000115339,GALNT3,615,SSD,17.53,770,Recessive,LECA,1933,redundant,1,VIP,HSS,HSS
ENSG00000115350,POLE4,796,SSD,36.68,1380,Unknown,LECA,791,redundant,4,VIP,HSS,HSS
ENSG00000115353,TACR1,796,Ohnolog,18.86,1442,Unknown,Bilateria,1059,redundant,4,Not,HSS,HSS
ENSG00000115355,CCDC88A,413,Ohnolog,19.33,746,Recessive,LECA,300,redundant,4,VIP,HSS,HSS
ENSG00000115361,ACADL,413,SSD,44.21,1204,Unknown,Opisthokonta,990,redundant,4,Not,HSS,HSS
ENSG00000115363,EVA1A,615,SSD,56.98,624,None,Gnathostomata,3565,redundant,4,VIP,HSS,HSS
ENSG00000115364,MRPL19,796,Singleton,41.5,2034,Unknown,Singleton,0,redundant,3,VIP,HSS,HSS
ENSG00000115365,LANCL1,796,SSD,32.99,582,Unknown,LECA,3566,redundant,4,VIP,HSS,HSS
ENSG00000115368,WDR75,615,SSD,27.12,1442,None,LECA,144,intermittent,4,Not,HSS,HSS
ENSG00000115380,EFEMP1,615,Ohnolog,11.3,1702,Dominant,LECA,1159,redundant,3,VIP,HSS,HSS
ENSG00000115386,REG1A,105,SSD,91.34,944,Unknown,Bilateria,3569,redundant,2,Not,HSS,HSS
ENSG00000115392,FANCL,615,Singleton,9.14,1042,Recessive,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000115414,FN1,615,SSD,0.22,7968,Dominant,LECA,476,redundant,2,VIP,HSS,HSS
ENSG00000115415,STAT1,73,Ohnolog,1.02,4824,Both,Chordata,3571,redundant,1,VIP,HSS,HSS
ENSG00000115419,GLS,796,SSD,10.46,1718,Both,Vertebrata,3572,redundant,1,Not,HSS,HSS
ENSG00000115421,PAPOLG,105,Ohnolog,23.11,1412,Unknown,LECA,1541,redundant,1,Not,HSS,HSS
ENSG00000115423,DNAH6,796,SSD,52.39,1256,Unknown,LECA,146,intermittent,4,Not,HSS,HSS
ENSG00000115425,PECR,615,Singleton,54.9,1076,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000115446,UNC50,796,Singleton,49.33,594,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000115457,IGFBP2,435,Ohnolog,34.13,1650,Unknown,Chordata,3575,redundant,4,Not,HSS,HSS
ENSG00000115459,ELMOD3,435,SSD,58.57,292,Recessive,LECA,688,redundant,4,Not,HSS,HSS
ENSG00000115461,IGFBP5,615,Ohnolog,14.28,1882,Unknown,Chordata,3575,redundant,1,Not,HSS,HSS
ENSG00000115464,USP34,413,SSD,12.35,1732,Unknown,LECA,438,redundant,4,Not,HSS,HSS
ENSG00000115468,EFHD1,615,Ohnolog,51.54,944,Unknown,LECA,3579,redundant,4,Not,HSS,HSS
ENSG00000115484,CCT4,796,SSD,5.4,3650,Unknown,LECA,3514,redundant,4,VIP,HSS,HSS
ENSG00000115486,GGCX,796,Singleton,28.17,532,Recessive,Singleton,0,intermittent,4,VIP,HSS,HSS
ENSG00000115488,NEU2,615,SSD,85.32,540,Unknown,Vertebrata,3582,redundant,2,Not,HSS,HSS
ENSG00000115504,EHBP1,615,Ohnolog,2.88,2224,Unknown,LECA,795,redundant,4,Not,HSS,HSS
ENSG00000115507,OTX1,435,Ohnolog,7.55,1222,Unknown,LECA,52,redundant,4,Not,HSS,HSS
ENSG00000115514,TXNDC9,796,SSD,14.44,2570,Unknown,LECA,3585,redundant,4,Not,HSS,HSS
ENSG00000115520,COQ10B,615,Ohnolog,38.85,690,None,LECA,3586,redundant,4,Not,HSS,HSS
ENSG00000115523,GNLY,67,Singleton,97.84,942,Unknown,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000115524,SF3B1,796,Singleton,4.28,2930,Unknown,Singleton,0,redundant,3,VIP,HSS,HSS
ENSG00000115525,ST3GAL5,615,Ohnolog,63.29,754,Recessive,Chordata,192,redundant,4,Not,HSS,HSS
ENSG00000115526,CHST10,615,SSD,57.15,676,Unknown,Bilateria,3588,intermittent,2,Not,HSS,HSS
ENSG00000115539,PDCL3,615,Ohnolog,57.41,852,Unknown,LECA,3585,redundant,4,Not,HSS,HSS
ENSG00000115540,MOB4,796,SSD,4.45,900,Unknown,LECA,3509,redundant,4,VIP,HSS,HSS
ENSG00000115541,HSPE1,796,Singleton,9.58,3390,Unknown,Singleton,0,critical,3,VIP,HSS,HSS
ENSG00000115548,KDM3A,435,Ohnolog,26.52,1090,Unknown,Bilateria,3591,redundant,4,VIP,HSS,HSS
ENSG00000115556,PLCD4,615,SSD,52.24,1166,None,LECA,2044,redundant,4,Not,HSS,HSS
ENSG00000115561,CHMP3,796,SSD,22.49,0,Unknown,LECA,1344,redundant,2,Not,HSS,HSS
ENSG00000115568,ZNF142,615,Ohnolog,58.75,580,Recessive,LECA,703,redundant,4,Not,HSS,HSS
ENSG00000115590,IL1R2,435,SSD,84.23,1440,Unknown,Chordata,1527,redundant,2,Not,HSS,HSS
ENSG00000115592,PRKAG3,615,Ohnolog,58.33,2544,Unknown,Vertebrata,2709,redundant,4,Not,HSS,HSS
ENSG00000115593,SMYD1,615,Ohnolog,36.84,3692,Unknown,LECA,3597,critical,4,Not,HSS,HSS
ENSG00000115594,IL1R1,413,SSD,60.77,2278,Unknown,Chordata,1527,redundant,4,Not,HSS,HSS
ENSG00000115596,WNT6,796,SSD,12.5,1608,Unknown,Bilateria,19,redundant,2,Not,HSS,HSS
ENSG00000115598,IL1RL2,413,SSD,86.71,390,Unknown,Chordata,1527,intermittent,2,Not,HSS,HSS
ENSG00000115602,IL1RL1,435,SSD,89.91,1198,Unknown,Chordata,1527,redundant,4,Not,HSS,HSS
ENSG00000115604,IL18R1,158,SSD,85.04,1336,Unknown,Chordata,1527,intermittent,4,VIP,HSS,HSS
ENSG00000115607,IL18RAP,435,SSD,85.16,1300,Unknown,Chordata,1527,redundant,4,Not,HSS,HSS
ENSG00000115616,SLC9A2,311,Ohnolog,44.73,1002,Unknown,LECA,780,redundant,4,Not,HSS,HSS
ENSG00000115641,FHL2,615,Ohnolog,22.24,2568,Unknown,LECA,3255,redundant,1,VIP,Intermediate,HSS
ENSG00000115648,MLPH,413,SSD,85.56,636,Recessive,LECA,3606,intermittent,4,Not,HSS,HSS
ENSG00000115649,CNPPD1,615,Singleton,45.2,1160,None,Singleton,0,redundant,3,Not,HSS,HSS
ENSG00000115652,UXS1,796,SSD,29.24,1010,Unknown,Opisthokonta,1474,intermittent,3,Not,HSS,HSS
ENSG00000115657,ABCB6,796,SSD,47.04,1282,None,LECA,51,redundant,1,VIP,HSS,HSS
ENSG00000115661,STK16,796,SSD,16.58,926,None,LECA,3609,redundant,4,Not,HSS,HSS
ENSG00000115665,SLC5A7,615,SSD,35.67,1028,Both,Bilateria,1822,redundant,4,Not,HSS,HSS
ENSG00000115677,HDLBP,435,SSD,30.54,1980,Unknown,LECA,3611,redundant,4,VIP,HSS,HSS
ENSG00000115685,PPP1R7,413,SSD,43.07,1804,Unknown,LECA,513,redundant,4,VIP,Strict,ASN
ENSG00000115687,PASK,351,Singleton,87.09,6400,Unknown,Singleton,0,redundant,4,Not,Strict,ASN
ENSG00000115694,STK25,796,Ohnolog,40.39,1642,Unknown,LECA,104,intermittent,1,Not,HSS,HSS
ENSG00000115705,TPO,615,SSD,76.12,966,Recessive,LECA,80,intermittent,2,Not,HSS,HSS
ENSG00000115718,PROC,435,SSD,66.65,1112,Both,LECA,3615,redundant,4,Not,HSS,HSS
ENSG00000115738,ID2,615,Ohnolog,0.68,2020,Dominant,Bilateria,3616,redundant,1,Not,HSS,HSS
ENSG00000115750,TAF1B,435,Singleton,53.23,644,Unknown,Singleton,0,redundant,2,Not,HSS,HSS
ENSG00000115756,HPCAL1,615,Ohnolog,26.18,2260,Unknown,LECA,423,redundant,4,VIP,HSS,HSS
ENSG00000115758,ODC1,796,Ohnolog,13.35,2390,Dominant,Vertebrata,3618,redundant,4,VIP,HSS,HSS
ENSG00000115760,BIRC6,796,SSD,13.58,4436,Unknown,LECA,358,redundant,4,VIP,HSS,HSS
ENSG00000115761,NOL10,796,Singleton,20.6,1412,Unknown,Singleton,0,intermittent,4,Not,HSS,HSS
ENSG00000115762,PLEKHB2,615,Ohnolog,52.9,294,Unknown,Gnathostomata,338,redundant,1,Not,HSS,HSS
ENSG00000115806,GORASP2,796,Ohnolog,25.38,1196,None,LECA,3486,redundant,4,Not,HSS,HSS
ENSG00000115808,STRN,796,Ohnolog,20.67,1322,Unknown,LECA,1549,redundant,1,VIP,HSS,HSS
ENSG00000115816,CEBPZ,796,Singleton,32.84,1812,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000115825,PRKD3,176,Ohnolog,7.89,628,Unknown,LECA,2495,redundant,4,Not,HSS,HSS
ENSG00000115827,DCAF17,615,Singleton,18.95,396,Recessive,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000115828,QPCT,796,Ohnolog,40.68,1096,Unknown,LECA,257,intermittent,4,Not,HSS,HSS
ENSG00000115839,RAB3GAP1,796,Singleton,27.47,1120,Recessive,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000115840,SLC25A12,796,Ohnolog,9.53,1090,Recessive,LECA,53,redundant,4,VIP,HSS,HSS
ENSG00000115841,RMDN2,96,Ohnolog,62.58,232,Unknown,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000115844,DLX2,413,Ohnolog,19.55,1548,Unknown,LECA,112,redundant,4,Not,HSS,HSS
ENSG00000115850,LCT,615,SSD,10.47,1142,Recessive,LECA,3627,redundant,2,Not,Intermediate,HSS
ENSG00000115866,DARS,796,SSD,5.36,2070,Recessive,LECA,759,redundant,4,VIP,HSS,HSS
ENSG00000115875,SRSF7,796,SSD,9.75,1992,Unknown,LECA,1937,redundant,3,VIP,HSS,HSS
ENSG00000115884,SDC1,435,Ohnolog,65.13,2536,Unknown,Bilateria,3630,redundant,4,VIP,HSS,HSS
ENSG00000115902,SLC1A4,615,Ohnolog,39.21,848,Recessive,Bilateria,1205,redundant,4,VIP,HSS,HSS
ENSG00000115904,SOS1,435,Ohnolog,4.03,2594,Dominant,LECA,640,redundant,3,Not,HSS,HSS
ENSG00000115919,KYNU,796,Singleton,41.86,1272,Recessive,Singleton,0,redundant,1,Not,HSS,HSS
ENSG00000115935,WIPF1,615,SSD,56.87,1340,Unknown,Opisthokonta,3634,redundant,4,Not,HSS,HSS
ENSG00000115942,ORC2,796,Singleton,17.07,2202,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000115944,COX7A2L,615,SSD,46.84,696,Unknown,Bilateria,3313,redundant,1,VIP,HSS,HSS
ENSG00000115946,PNO1,796,Singleton,10.95,2192,None,Singleton,0,redundant,1,VIP,Strict,EUR
ENSG00000115947,ORC4,796,Singleton,6.12,1176,Recessive,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000115956,PLEK,176,Ohnolog,2.54,4146,Unknown,Vertebrata,1918,redundant,4,Not,HSS,HSS
ENSG00000115963,RND3,615,Ohnolog,5.81,3868,Unknown,LECA,196,redundant,2,Not,HSS,HSS
ENSG00000115966,ATF2,615,Ohnolog,2.01,1806,Unknown,Opisthokonta,3638,redundant,3,VIP,HSS,HSS
ENSG00000115970,THADA,413,Singleton,33.79,1326,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000115977,AAK1,413,Ohnolog,27.81,2408,Unknown,LECA,3609,redundant,3,VIP,HSS,HSS
ENSG00000115993,TRAK2,435,Ohnolog,35.99,726,Unknown,LECA,3640,redundant,4,Not,HSS,HSS
ENSG00000115998,C2orf42,413,Singleton,NA,90,None,Singleton,0,redundant,1,Not,HSS,HSS
ENSG00000116001,TIA1,413,Ohnolog,3.8,2828,Both,LECA,952,redundant,1,VIP,HSS,HSS
ENSG00000116005,PCYOX1,351,SSD,55.49,444,Unknown,Vertebrata,3642,redundant,1,VIP,HSS,HSS
ENSG00000116014,KISS1R,615,SSD,72.23,1052,Both,Bilateria,1310,intermittent,4,Not,HSS,HSS
ENSG00000116016,EPAS1,615,Ohnolog,13.31,2392,Unknown,Bilateria,1935,critical,3,Not,HSS,HSS
ENSG00000116017,ARID3A,435,Ohnolog,66.1,1594,Unknown,Bilateria,3645,redundant,4,VIP,HSS,HSS
ENSG00000116030,SUMO1,351,Singleton,1.1,6118,Unknown,Singleton,0,intermittent,4,VIP,HSS,HSS
ENSG00000116031,CD207,105,SSD,86.68,1020,None,Bilateria,1564,redundant,4,VIP,HSS,HSS
ENSG00000116032,GRIN3B,435,SSD,80.29,896,Unknown,LECA,2530,redundant,4,Not,HSS,HSS
ENSG00000116035,VAX2,435,SSD,47.75,662,Unknown,LECA,3648,redundant,4,Not,HSS,HSS
ENSG00000116039,ATP6V1B1,311,Ohnolog,46.96,1552,Recessive,Opisthokonta,3099,redundant,3,Not,HSS,HSS
ENSG00000116044,NFE2L2,413,Ohnolog,13.23,2040,Dominant,Vertebrata,554,intermittent,4,Not,HSS,HSS
ENSG00000116062,MSH6,796,SSD,6.24,3142,Both,LECA,628,redundant,4,VIP,HSS,HSS
ENSG00000116095,PLEKHA3,615,Ohnolog,42.65,434,Unknown,LECA,2648,redundant,2,Not,Intermediate,HSS
ENSG00000116096,SPR,796,Singleton,58.91,778,Both,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000116106,EPHA4,615,Ohnolog,1.13,3260,Unknown,LECA,386,redundant,3,VIP,HSS,HSS
ENSG00000116117,PARD3B,176,SSD,1.13,1820,None,LECA,3654,redundant,3,Not,HSS,HSS
ENSG00000116120,FARSB,796,SSD,12.04,2016,Recessive,LECA,3655,critical,3,VIP,HSS,HSS
ENSG00000116127,ALMS1,105,Ohnolog,78.65,1216,Recessive,Chordata,3656,redundant,4,Not,HSS,HSS
ENSG00000116128,BCL9,413,SSD,19.22,1036,Unknown,Vertebrata,3657,redundant,4,Not,HSS,HSS
ENSG00000116132,PRRX1,796,Ohnolog,4.95,1992,Both,LECA,52,redundant,4,Not,HSS,HSS
ENSG00000116133,DHCR24,796,Singleton,8.14,1614,Recessive,Singleton,0,redundant,2,VIP,HSS,HSS
ENSG00000116138,DNAJC16,435,SSD,43.23,1066,None,LECA,165,intermittent,4,VIP,HSS,HSS
ENSG00000116141,MARK1,311,Ohnolog,29.8,840,Unknown,LECA,141,redundant,4,Not,HSS,HSS
ENSG00000116147,TNR,311,Ohnolog,5.9,1674,Unknown,LECA,476,redundant,1,Not,HSS,HSS
ENSG00000116151,MORN1,435,SSD,85.9,320,None,LECA,3662,redundant,4,Not,HSS,HSS
ENSG00000116157,GPX7,615,Ohnolog,40.47,1452,Unknown,LECA,3663,intermittent,1,Not,HSS,HSS
ENSG00000116161,CACYBP,615,Singleton,10.7,1580,Unknown,Singleton,0,redundant,4,VIP,HSS,HSS
ENSG00000116171,SCP2,796,SSD,31.23,1346,Recessive,LECA,3664,intermittent,4,Not,Strict,ASN
ENSG00000116183,PAPPA2,615,Ohnolog,46.27,500,None,LECA,6,redundant,4,Not,HSS,HSS
ENSG00000116191,RALGPS2,615,Ohnolog,16.1,1322,Unknown,LECA,640,redundant,1,Not,HSS,HSS
ENSG00000116194,ANGPTL1,435,Ohnolog,29.39,884,Unknown,LECA,476,redundant,4,Not,HSS,HSS
ENSG00000116198,CEP104,615,Singleton,75.85,486,Recessive,Singleton,0,intermittent,4,Not,HSS,HSS
ENSG00000116199,FAM20B,796,SSD,17.51,410,Unknown,Bilateria,2930,redundant,2,Not,HSS,HSS
ENSG00000116205,TCEANC2,435,Singleton,28.78,1046,None,Singleton,0,redundant,4,Not,HSS,HSS
ENSG00000116209,TMEM59,615,Ohnolog,32.4,442,Unknown,Gnathostomata,2576,redundant,4,VIP,HSS,HSS
ENSG00000116212,LRRC42,435,Singleton,32.23,18,None,Singleton,0,redundant,4,Not,HSS,HSS
