Family_id,Total_members,Quarter,Gene_id,Gene_Name,Ortho_Age,Paralog_status,Haplosufficiency_Rank,PPI_connectivity,Disease_Association,Family_Root,Family_ID
2286,18,4.5,ENSG00000187950,OVCH1,351,SSD,90.08,356,None,LECA,2286
2286,18,4.5,ENSG00000185198,PRSS57,311,SSD,91.6,816,None,LECA,2286
229,24,6,ENSG00000204632,HLA-G,435,SSD,NA,1282,Dominant,Gnathostomata,229
229,24,6,ENSG00000206503,HLA-A,435,SSD,NA,2098,Unknown,Gnathostomata,229
229,24,6,ENSG00000153029,MR1,351,SSD,82.23,292,Unknown,Gnathostomata,229
229,24,6,ENSG00000010704,HFE,158,SSD,74.41,3798,None,Gnathostomata,229
229,24,6,ENSG00000104870,FCGRT,105,SSD,79.23,1106,Unknown,Gnathostomata,229
229,24,6,ENSG00000160862,AZGP1,105,SSD,88.79,1272,Unknown,Gnathostomata,229
230,21,5.25,ENSG00000154655,L3MBTL4,615,Ohnolog,59.07,722,Unknown,Bilateria,230
230,21,5.25,ENSG00000011258,MBTD1,615,SSD,5.67,808,None,Bilateria,230
230,21,5.25,ENSG00000100395,L3MBTL2,615,SSD,45.44,1012,Unknown,Bilateria,230
230,21,5.25,ENSG00000010803,SCMH1,615,Ohnolog,17.87,872,Unknown,Bilateria,230
230,21,5.25,ENSG00000163935,SFMBT1,615,SSD,33.99,884,Unknown,Bilateria,230
2308,8,2,ENSG00000149488,TMC2,615,Ohnolog,56.41,536,Unknown,Bilateria,2308
2308,8,2,ENSG00000188869,TMC3,615,Ohnolog,79.46,278,Unknown,Bilateria,2308
232,15,3.75,ENSG00000010818,HIVEP2,615,Ohnolog,13.96,1056,Dominant,LECA,232
232,15,3.75,ENSG00000198597,ZNF536,615,SSD,1.66,1476,Unknown,LECA,232
232,15,3.75,ENSG00000119866,BCL11A,615,Ohnolog,0.61,1726,Dominant,LECA,232
2324,4,1,ENSG00000103876,FAH,796,SSD,64.92,1102,Recessive,Opisthokonta,2324
2328,4,1,ENSG00000153214,TMEM87B,615,SSD,49.54,600,Unknown,LECA,2328
2329,4,1,ENSG00000185634,SHC4,615,Ohnolog,36.7,870,Unknown,LECA,2329
2336,5,1.25,ENSG00000285130,AL358113,615,SSD,NA,0,None,LECA,2336
234,5,1.25,ENSG00000011007,ELOA,615,SSD,NA,972,Unknown,Eutheria,234
2342,9,2.25,ENSG00000145740,SLC30A5,796,SSD,22.15,854,Unknown,Opisthokonta,2342
2342,9,2.25,ENSG00000152683,SLC30A6,796,SSD,28.07,538,Unknown,Opisthokonta,2342
2351,16,4,ENSG00000128602,SMO,796,SSD,2.16,1416,Unknown,LECA,2351
2351,16,4,ENSG00000174804,FZD4,796,SSD,22.13,1674,Dominant,LECA,2351
2351,16,4,ENSG00000104290,FZD3,615,Ohnolog,14.63,1426,Unknown,LECA,2351
2351,16,4,ENSG00000155760,FZD7,615,SSD,7.53,1570,Unknown,LECA,2351
2352,4,1,ENSG00000127054,INTS11,796,SSD,NA,1326,Unknown,LECA,2352
2357,5,1.25,ENSG00000151689,INPP1,796,SSD,50.4,996,Unknown,LECA,2357
236,9,2.25,ENSG00000103249,CLCN7,796,SSD,59.31,1004,Both,LECA,236
236,9,2.25,ENSG00000188037,CLCN1,615,Ohnolog,41.75,1004,Both,LECA,236
2363,4,1,ENSG00000104365,IKBKB,796,Ohnolog,5.71,3914,Both,LECA,2363
237,6,1.5,ENSG00000011028,AC080038,615,Ohnolog,NA,844,Unknown,Vertebrata,237
2372,4,1,ENSG00000104427,ZC2HC1A,615,SSD,41.8,306,None,LECA,2372
238,10,2.5,ENSG00000172113,NME6,796,SSD,56.68,1350,Unknown,LECA,238
238,10,2.5,ENSG00000143156,NME7,796,SSD,29.65,1440,Unknown,LECA,238
2382,5,1.25,ENSG00000104524,PYCR3,796,SSD,NA,1010,Unknown,LECA,2382
2384,13,3.25,ENSG00000135046,ANXA1,615,Ohnolog,18.64,3086,Unknown,LECA,2384
2384,13,3.25,ENSG00000196975,ANXA4,615,Ohnolog,36.41,1366,Unknown,LECA,2384
2384,13,3.25,ENSG00000104537,ANXA13,615,SSD,34.14,720,Unknown,LECA,2384
2387,7,1.75,ENSG00000196950,SLC39A10,615,Ohnolog,36.25,502,None,LECA,2387
2393,5,1.25,ENSG00000185104,FAF1,796,SSD,2.02,1306,Unknown,LECA,2393
24,56,14,ENSG00000109790,KLHL5,796,SSD,11.36,1232,Unknown,LECA,24
24,56,14,ENSG00000161594,KLHL10,796,SSD,22.71,876,Dominant,LECA,24
24,56,14,ENSG00000114648,KLHL18,796,SSD,35.18,498,None,LECA,24
24,56,14,ENSG00000145332,KLHL8,796,SSD,34.85,392,Unknown,LECA,24
24,56,14,ENSG00000114796,KLHL24,615,SSD,20.67,1540,Dominant,LECA,24
24,56,14,ENSG00000234438,KBTBD13,615,Ohnolog,62.97,908,Dominant,LECA,24
24,56,14,ENSG00000197429,IPP,615,SSD,26.87,990,Unknown,LECA,24
24,56,14,ENSG00000261609,GAN,615,SSD,44.7,0,Recessive,LECA,24
24,56,14,ENSG00000175946,KLHL38,615,SSD,45.8,446,None,LECA,24
24,56,14,ENSG00000157119,KLHL40,615,Ohnolog,53.97,686,Recessive,LECA,24
24,56,14,ENSG00000186231,KLHL32,615,SSD,6.82,514,None,LECA,24
24,56,14,ENSG00000197705,KLHL14,615,Ohnolog,17.04,370,Unknown,LECA,24
24,56,14,ENSG00000213160,KLHL23,615,SSD,20.43,452,None,LECA,24
24,56,14,ENSG00000176595,KBTBD11,615,Ohnolog,76.64,334,None,LECA,24
2409,4,1,ENSG00000104808,DHDH,796,SSD,74.09,994,Unknown,Bilateria,2409
241,5,1.25,ENSG00000107282,APBA1,615,Ohnolog,15.79,1814,Unknown,LECA,241
2412,11,2.75,ENSG00000179600,GPHB5,615,SSD,NA,352,Unknown,Bilateria,2412
2412,11,2.75,ENSG00000134200,TSHB,435,SSD,18.13,946,Recessive,Bilateria,2412
2425,4,1,ENSG00000120509,PDZD11,615,SSD,17.34,1270,Unknown,LECA,2425
2429,5,1.25,ENSG00000131730,CKMT2,615,Ohnolog,33.86,1274,Unknown,Chordata,2429
243,13,3.25,ENSG00000137274,BPHL,796,SSD,69.92,570,Unknown,LECA,243
243,13,3.25,ENSG00000011198,ABHD5,796,SSD,36.17,1144,Recessive,LECA,243
243,13,3.25,ENSG00000100439,ABHD4,796,SSD,30.22,790,None,LECA,243
2436,5,1.25,ENSG00000162367,TAL1,615,SSD,20.09,1696,Unknown,Bilateria,2436
247,7,1.75,ENSG00000104824,HNRNPL,796,Ohnolog,11.65,2668,Unknown,LECA,247
2473,20,5,ENSG00000135083,CCNJL,615,Ohnolog,50.27,1970,None,LECA,2473
2473,20,5,ENSG00000285901,AC008012,615,SSD,NA,0,None,LECA,2473
2473,20,5,ENSG00000133101,CCNA1,615,Ohnolog,33.13,3684,Unknown,LECA,2473
2473,20,5,ENSG00000152669,CCNO,615,SSD,46.91,2590,Recessive,LECA,2473
2473,20,5,ENSG00000118971,CCND2,615,Ohnolog,2.32,2948,Dominant,LECA,2473
2475,6,1.5,ENSG00000105197,TIMM50,796,SSD,44.41,1462,Recessive,LECA,2475
248,10,2.5,ENSG00000103510,KAT8,796,SSD,16.42,1992,Unknown,LECA,248
248,10,2.5,ENSG00000130024,PHF10,796,SSD,18.14,650,Unknown,LECA,248
2488,5,1.25,ENSG00000105251,SHD,615,Ohnolog,73.13,332,Unknown,Chordata,2488
2489,4,1,ENSG00000106701,FSD1L,615,Ohnolog,20.74,524,Unknown,LECA,2489
249,32,8,ENSG00000011347,SYT7,796,SSD,29.84,1498,Unknown,LECA,249
249,32,8,ENSG00000132872,SYT4,615,Ohnolog,16.25,2592,Unknown,LECA,249
249,32,8,ENSG00000204176,SYT15,615,SSD,78.44,628,Unknown,LECA,249
249,32,8,ENSG00000019505,SYT13,615,Ohnolog,50.65,1416,Unknown,LECA,249
249,32,8,ENSG00000129990,SYT5,615,Ohnolog,72.08,1092,Unknown,LECA,249
249,32,8,ENSG00000143858,SYT2,615,Ohnolog,25.75,2272,Dominant,LECA,249
249,32,8,ENSG00000103528,SYT17,615,SSD,37.25,800,None,LECA,249
249,32,8,ENSG00000067715,SYT1,615,Ohnolog,3.9,3482,Dominant,LECA,249
2492,6,1.5,ENSG00000204843,DCTN1,615,SSD,6.33,2658,Both,LECA,2492
250,8,2,ENSG00000133706,LARS,796,SSD,3.76,2660,Recessive,LECA,250
250,8,2,ENSG00000011376,LARS2,796,SSD,52.81,0,Recessive,LECA,250
2500,4,1,ENSG00000105323,HNRNPUL1,615,Ohnolog,18.52,1592,Unknown,LECA,2500
2503,4,1,ENSG00000174485,DENND4A,615,Ohnolog,32.26,568,Unknown,LECA,2503
2505,5,1.25,ENSG00000147872,PLIN2,615,SSD,40.38,1540,Unknown,LECA,2505
2509,11,2.75,ENSG00000214978,GSG1L2,615,Ohnolog,NA,0,None,Vertebrata,2509
2509,11,2.75,ENSG00000134531,EMP1,615,SSD,70.3,1094,Unknown,Vertebrata,2509
251,10,2.5,ENSG00000143393,PI4KB,796,SSD,16.51,4342,Unknown,LECA,251
251,10,2.5,ENSG00000078142,PIK3C3,796,SSD,9.02,4350,Unknown,LECA,251
2522,13,3.25,ENSG00000165495,PKNOX2,615,Ohnolog,3.83,802,Unknown,LECA,2522
2522,13,3.25,ENSG00000143995,MEIS1,615,Ohnolog,0.58,2064,Unknown,LECA,2522
2522,13,3.25,ENSG00000160199,PKNOX1,435,Ohnolog,51.72,1056,Unknown,LECA,2522
2530,18,4.5,ENSG00000176884,GRIN1,796,SSD,45.24,3878,Both,LECA,2530
2530,18,4.5,ENSG00000120251,GRIA2,615,Ohnolog,4.82,3526,Unknown,LECA,2530
2530,18,4.5,ENSG00000105737,GRIK5,615,Ohnolog,38.13,1924,Unknown,LECA,2530
2530,18,4.5,ENSG00000125675,GRIA3,615,Ohnolog,2.64,2268,Recessive,LECA,2530
2533,4,1,ENSG00000173093,CCDC63,435,SSD,79.81,558,Unknown,Bilateria,2533
2537,7,1.75,ENSG00000116711,PLA2G4A,615,SSD,12.82,2118,Recessive,LECA,2537
254,57,14.25,ENSG00000177888,ZBTB41,615,SSD,29.96,530,None,LECA,254
254,57,14.25,ENSG00000110851,PRDM4,615,Ohnolog,22.96,704,Unknown,LECA,254
254,57,14.25,ENSG00000116809,ZBTB17,615,SSD,34.63,928,Unknown,LECA,254
254,57,14.25,ENSG00000125812,GZF1,615,SSD,60.41,642,Recessive,LECA,254
254,57,14.25,ENSG00000166716,ZNF592,435,Ohnolog,48.68,1040,Unknown,LECA,254
254,57,14.25,ENSG00000116731,PRDM2,435,SSD,40.49,1072,Unknown,LECA,254
254,57,14.25,ENSG00000085274,MYNN,435,SSD,20.92,788,Unknown,LECA,254
254,57,14.25,ENSG00000175213,ZNF408,435,SSD,80.5,612,Both,LECA,254
254,57,14.25,ENSG00000011451,WIZ,435,SSD,46.57,920,None,LECA,254
254,57,14.25,ENSG00000168813,ZNF507,435,SSD,45.4,960,None,LECA,254
254,57,14.25,ENSG00000122482,ZNF644,435,SSD,6.06,928,Dominant,LECA,254
254,57,14.25,ENSG00000166188,ZNF319,435,SSD,59.2,358,None,LECA,254
254,57,14.25,ENSG00000143373,ZNF687,435,Ohnolog,54.85,642,Dominant,LECA,254
254,57,14.25,ENSG00000196453,ZNF777,311,SSD,52.36,708,None,LECA,254
2543,6,1.5,ENSG00000152611,CAPSL,796,Ohnolog,37.96,966,None,LECA,2543
255,47,11.75,ENSG00000167291,TBC1D16,796,SSD,57.86,824,Unknown,LECA,255
255,47,11.75,ENSG00000145348,TBCK,796,SSD,30.67,630,Recessive,LECA,255
255,47,11.75,ENSG00000100359,SGSM3,796,SSD,19.91,1050,Unknown,LECA,255
255,47,11.75,ENSG00000068354,TBC1D25,796,SSD,50.78,1090,Unknown,LECA,255
255,47,11.75,ENSG00000167037,SGSM1,615,Ohnolog,55.2,1112,None,LECA,255
255,47,11.75,ENSG00000167202,TBC1D2B,615,SSD,68.76,1544,None,LECA,255
255,47,11.75,ENSG00000111490,TBC1D30,615,SSD,46.21,1392,Unknown,LECA,255
255,47,11.75,ENSG00000065491,TBC1D22B,615,Ohnolog,17.35,764,Unknown,LECA,255
255,47,11.75,ENSG00000108239,TBC1D12,615,Ohnolog,51.35,668,None,LECA,255
255,47,11.75,ENSG00000107021,TBC1D13,615,SSD,33.44,552,Unknown,LECA,255
255,47,11.75,ENSG00000148429,USP6NL,615,Ohnolog,64.31,970,Unknown,LECA,255
256,23,5.75,ENSG00000106819,ASPN,615,SSD,19.83,2222,Dominant,LECA,256
256,23,5.75,ENSG00000126500,FLRT1,615,Ohnolog,41.3,1422,Unknown,LECA,256
256,23,5.75,ENSG00000176204,LRRTM4,615,Ohnolog,7.26,1400,Unknown,LECA,256
256,23,5.75,ENSG00000040608,RTN4R,615,SSD,35.77,2162,Dominant,LECA,256
256,23,5.75,ENSG00000131409,LRRC4B,615,Ohnolog,62.17,2668,None,LECA,256
2563,6,1.5,ENSG00000105643,ARRDC2,615,Ohnolog,81.73,1284,None,Opisthokonta,2563
2564,5,1.25,ENSG00000145675,PIK3R1,615,Ohnolog,3.05,3226,Both,Bilateria,2564
258,13,3.25,ENSG00000107758,PPP3CB,796,Ohnolog,4.49,5956,Unknown,LECA,258
258,13,3.25,ENSG00000113575,PPP2CA,796,SSD,2.18,5864,Dominant,LECA,258
258,13,3.25,ENSG00000213639,PPP1CB,796,SSD,4.52,5808,Dominant,LECA,258
2582,23,5.75,ENSG00000196466,ZNF799,615,SSD,94.5,288,None,LECA,2582
2582,23,5.75,ENSG00000197933,ZNF823,615,SSD,95.35,350,None,LECA,2582
2582,23,5.75,ENSG00000197044,ZNF441,615,SSD,97.01,258,None,LECA,2582
2582,23,5.75,ENSG00000197857,ZNF44,615,SSD,94.55,1276,Unknown,LECA,2582
2582,23,5.75,ENSG00000180855,ZNF443,615,SSD,97.28,416,Unknown,LECA,2582
2607,5,1.25,ENSG00000167264,DUS2,796,SSD,33.27,1172,Unknown,LECA,2607
2608,4,1,ENSG00000105866,SP4,615,Ohnolog,11.6,890,Unknown,LECA,2608
261,39,9.75,ENSG00000124216,SNAI1,796,Ohnolog,25.49,3174,Unknown,LECA,261
261,39,9.75,ENSG00000057657,PRDM1,796,Ohnolog,12.37,2124,Unknown,LECA,261
261,39,9.75,ENSG00000169635,HIC2,615,SSD,59.73,778,Unknown,LECA,261
261,39,9.75,ENSG00000061455,PRDM6,615,SSD,13.65,700,Dominant,LECA,261
261,39,9.75,ENSG00000160094,ZNF362,615,Ohnolog,16.39,786,None,LECA,261
261,39,9.75,ENSG00000261678,SCRT1,615,SSD,79.34,2192,Unknown,LECA,261
261,39,9.75,ENSG00000188786,MTF1,615,SSD,20.03,594,Unknown,LECA,261
261,39,9.75,ENSG00000215397,SCRT2,615,SSD,62.54,1034,None,LECA,261
261,39,9.75,ENSG00000181722,ZBTB20,615,SSD,0.19,1288,Dominant,LECA,261
2613,5,1.25,ENSG00000157214,STEAP2,615,SSD,24.97,502,Unknown,Vertebrata,2613
262,47,11.75,ENSG00000145888,GLRA1,615,Ohnolog,7.44,1268,Both,Bilateria,262
262,47,11.75,ENSG00000166664,CHRFAM7A,615,SSD,50.1,604,None,Bilateria,262
262,47,11.75,ENSG00000186297,GABRA5,615,Ohnolog,37.3,2002,Unknown,Bilateria,262
262,47,11.75,ENSG00000145451,GLRA3,615,Ohnolog,31.77,1230,Unknown,Bilateria,262
262,47,11.75,ENSG00000138435,CHRNA1,615,SSD,22.86,1586,Both,Bilateria,262
262,47,11.75,ENSG00000169684,CHRNA5,615,SSD,42.54,1448,Unknown,Bilateria,262
262,47,11.75,ENSG00000117971,CHRNB4,615,SSD,59.88,1566,Unknown,Bilateria,262
262,47,11.75,ENSG00000101958,GLRA2,615,Ohnolog,12.61,1738,Unknown,Bilateria,262
262,47,11.75,ENSG00000163285,GABRG1,615,Ohnolog,36.99,2264,Unknown,Bilateria,262
262,47,11.75,ENSG00000120903,CHRNA2,615,SSD,74.06,1272,Dominant,Bilateria,262
262,47,11.75,ENSG00000196811,CHRNG,615,Ohnolog,47.49,0,Recessive,Bilateria,262
263,17,4.25,ENSG00000197046,SIGLEC15,435,SSD,76.53,270,Unknown,Gnathostomata,263
263,17,4.25,ENSG00000149582,TMEM25,435,SSD,33.61,280,Unknown,Gnathostomata,263
263,17,4.25,ENSG00000105695,MAG,435,SSD,40.92,2964,Recessive,Gnathostomata,263
263,17,4.25,ENSG00000012124,CD22,311,SSD,95.85,1788,Unknown,Gnathostomata,263
2648,6,1.5,ENSG00000113163,COL4A3BP,796,SSD,14.73,832,Dominant,LECA,2648
266,4,1,ENSG00000012223,LTF,615,Ohnolog,82.21,1394,Unknown,Bilateria,266
2660,6,1.5,ENSG00000171246,NPTX1,615,SSD,41.4,1478,Unknown,Chordata,2660
2665,4,1,ENSG00000275074,NUDT18,615,SSD,58.56,346,Unknown,Opisthokonta,2665
267,5,1.25,ENSG00000012232,EXTL3,796,SSD,7.06,600,Recessive,LECA,267
268,19,4.75,ENSG00000172819,RARG,615,Ohnolog,14.35,1338,Unknown,Bilateria,268
268,19,4.75,ENSG00000112033,PPARD,615,Ohnolog,6.23,1844,Unknown,Bilateria,268
268,19,4.75,ENSG00000186951,PPARA,615,Ohnolog,7.3,2614,Unknown,Bilateria,268
268,19,4.75,ENSG00000012504,NR1H4,615,Ohnolog,11.88,2168,Recessive,Bilateria,268
269,7,1.75,ENSG00000170522,ELOVL6,796,Ohnolog,3.68,1464,Unknown,LECA,269
2692,4,1,ENSG00000106479,ZNF862,176,SSD,74.52,628,None,Vertebrata,2692
270,6,1.5,ENSG00000108839,ALOX12,615,Ohnolog,56.83,852,Unknown,LECA,270
2702,9,2.25,ENSG00000250298,GIMD1,435,SSD,NA,0,None,Gnathostomata,2702
2702,9,2.25,ENSG00000171115,GIMAP8,435,SSD,92.51,1070,Unknown,Gnathostomata,2702
2712,5,1.25,ENSG00000106633,GCK,796,Ohnolog,8.08,2638,Both,LECA,2712
2725,5,1.25,ENSG00000186787,SPIN2B,413,SSD,77.8,388,Unknown,Eutheria,2725
2727,4,1,ENSG00000167654,ATCAY,435,Ohnolog,64.83,2440,Recessive,Bilateria,2727
2731,12,3,ENSG00000204217,BMPR2,615,SSD,1.48,2846,Dominant,LECA,2731
2731,12,3,ENSG00000107779,BMPR1A,615,Ohnolog,30.17,3332,Dominant,LECA,2731
2731,12,3,ENSG00000163513,TGFBR2,615,SSD,2.72,4442,Dominant,LECA,2731
2732,9,2.25,ENSG00000156535,CD109,615,SSD,67.17,1004,Unknown,Bilateria,2732
2732,9,2.25,ENSG00000160111,CPAMD8,615,SSD,89.13,470,Recessive,Bilateria,2732
2738,19,4.75,ENSG00000116791,CRYZ,796,SSD,46.66,1528,Unknown,LECA,2738
2738,19,4.75,ENSG00000258653,AC005520,796,SSD,NA,0,None,LECA,2738
2738,19,4.75,ENSG00000130347,RTN4IP1,796,SSD,36.99,850,Recessive,LECA,2738
2738,19,4.75,ENSG00000140043,PTGR2,796,SSD,36.39,650,Unknown,LECA,2738
2745,4,1,ENSG00000107014,RLN2,96,SSD,99.82,406,Unknown,Eutheria,2745
275,11,2.75,ENSG00000110047,EHD1,796,Ohnolog,27.36,1416,Unknown,LECA,275
275,11,2.75,ENSG00000127527,EPS15L1,615,Ohnolog,62.28,1910,Unknown,LECA,275
2750,4,1,ENSG00000132854,KANK4,435,SSD,59.12,1784,Unknown,Bilateria,2750
2754,4,1,ENSG00000107147,KCNT1,615,SSD,53.34,1516,Dominant,LECA,2754
276,6,1.5,ENSG00000165916,PSMC3,796,SSD,4.76,3220,Unknown,LECA,276
2762,7,1.75,ENSG00000150867,PIP4K2A,796,Ohnolog,20.5,1540,Unknown,LECA,2762
2768,15,3.75,ENSG00000177984,LCN15,615,SSD,85.89,258,None,Vertebrata,2768
2768,15,3.75,ENSG00000284341,AL807752,435,SSD,NA,0,None,Vertebrata,2768
2768,15,3.75,ENSG00000107317,PTGDS,435,SSD,83.66,1956,Unknown,Vertebrata,2768
277,7,1.75,ENSG00000112893,MAN2A1,796,Ohnolog,35.34,930,Unknown,LECA,277
2776,9,2.25,ENSG00000154553,PDLIM3,615,Ohnolog,34.03,1766,Unknown,LECA,2776
2776,9,2.25,ENSG00000107438,PDLIM1,435,Ohnolog,17.05,1754,Unknown,LECA,2776
279,25,6.25,ENSG00000163347,CLDN1,615,SSD,9.96,1364,Recessive,Chordata,279
279,25,6.25,ENSG00000106404,CLDN15,615,Ohnolog,66.93,394,Unknown,Chordata,279
279,25,6.25,ENSG00000184113,CLDN5,615,SSD,50.93,1470,Unknown,Chordata,279
279,25,6.25,ENSG00000164007,CLDN19,615,SSD,48.37,476,Recessive,Chordata,279
279,25,6.25,ENSG00000156284,CLDN8,615,SSD,72.76,802,Unknown,Chordata,279
279,25,6.25,ENSG00000165376,CLDN2,615,SSD,38.36,884,Unknown,Chordata,279
2794,5,1.25,ENSG00000182168,UNC5C,796,Ohnolog,8.83,1240,Unknown,LECA,2794
2797,4,1,ENSG00000107742,SPOCK2,615,Ohnolog,35.1,1230,Unknown,Bilateria,2797
28,10,2.5,ENSG00000274523,RCC1L,796,SSD,NA,1506,None,LECA,28
28,10,2.5,ENSG00000179051,RCC2,796,SSD,19.2,1898,None,LECA,28
2803,6,1.5,ENSG00000107798,LIPA,615,SSD,78.66,1072,Recessive,LECA,2803
2806,5,1.25,ENSG00000164466,SFXN1,796,Ohnolog,67.8,774,Unknown,Bilateria,2806
281,7,1.75,ENSG00000013375,PGM3,796,SSD,45.16,1888,Recessive,Opisthokonta,281
2810,4,1,ENSG00000173273,TNKS,615,Ohnolog,22.15,3066,Unknown,Bilateria,2810
2814,5,1.25,ENSG00000113742,CPEB4,615,Ohnolog,11.63,878,Unknown,LECA,2814
2816,12,3,ENSG00000107890,ANKRD26,105,SSD,88.32,1840,Dominant,Bilateria,2816
2816,12,3,ENSG00000163046,ANKRD30BL,43,SSD,94.17,1770,None,Bilateria,2816
2816,12,3,ENSG00000181626,ANKRD62,43,SSD,92.78,1622,None,Bilateria,2816
2817,5,1.25,ENSG00000176244,ACBD7,796,SSD,69.15,520,None,LECA,2817
2818,4,1,ENSG00000167220,HDHD2,796,SSD,26.81,548,None,LECA,2818
2819,7,1.75,ENSG00000138385,SSB,796,SSD,5.03,2488,Unknown,LECA,2819
2822,5,1.25,ENSG00000215041,NEURL4,796,SSD,42.36,1224,Unknown,LECA,2822
2823,4,1,ENSG00000107957,SH3PXD2A,615,Ohnolog,32.38,2872,None,LECA,2823
2829,5,1.25,ENSG00000137642,SORL1,615,SSD,37.18,1750,Unknown,LECA,2829
2831,9,2.25,ENSG00000124299,PEPD,796,SSD,20.61,2204,Recessive,Opisthokonta,2831
2831,9,2.25,ENSG00000164024,METAP1,796,SSD,22.6,2022,Unknown,Opisthokonta,2831
285,6,1.5,ENSG00000151014,NOCT,796,SSD,NA,1168,Unknown,LECA,285
287,4,1,ENSG00000163687,DNASE1L3,615,SSD,57.29,644,Recessive,Vertebrata,287
288,5,1.25,ENSG00000104884,ERCC2,796,SSD,16.33,1978,Recessive,LECA,288
29,17,4.25,ENSG00000106144,CASP2,615,Ohnolog,29.03,1924,Unknown,Bilateria,29
29,17,4.25,ENSG00000138794,CASP6,615,SSD,38.64,1478,Unknown,Bilateria,29
29,17,4.25,ENSG00000164305,CASP3,615,Ohnolog,0.25,7918,Unknown,Bilateria,29
29,17,4.25,ENSG00000165806,CASP7,435,Ohnolog,66.73,2316,Unknown,Bilateria,29
290,4,1,ENSG00000013588,GPRC5A,615,SSD,78.24,766,Unknown,Vertebrata,290
291,16,4,ENSG00000115318,LOXL3,615,Ohnolog,43.61,498,Unknown,LECA,291
291,16,4,ENSG00000164099,PRSS12,615,SSD,64.3,750,Recessive,LECA,291
291,16,4,ENSG00000113083,LOX,615,Ohnolog,1.23,3562,Dominant,LECA,291
291,16,4,ENSG00000129038,LOXL1,435,Ohnolog,35.44,976,Dominant,LECA,291
2931,7,1.75,ENSG00000108953,YWHAE,796,SSD,1.8,5742,Unknown,LECA,2931
2947,4,1,ENSG00000136872,ALDOB,435,Ohnolog,16.09,0,Recessive,LECA,2947
295,21,5.25,ENSG00000103326,CAPN15,796,SSD,71.52,1274,Unknown,LECA,295
295,21,5.25,ENSG00000249915,PDCD6,796,SSD,46.79,1104,Unknown,LECA,295
295,21,5.25,ENSG00000135773,CAPN9,796,Ohnolog,65.59,1356,Unknown,LECA,295
295,21,5.25,ENSG00000131375,CAPN7,796,SSD,16.01,1366,Unknown,LECA,295
295,21,5.25,ENSG00000126247,CAPNS1,615,SSD,35.02,1246,Unknown,LECA,295
2955,22,5.5,ENSG00000174607,UGT8,615,Ohnolog,48.86,916,Unknown,LECA,2955
2955,22,5.5,ENSG00000241635,UGT1A1,615,Ohnolog,77.45,1190,None,LECA,2955
2955,22,5.5,ENSG00000168671,UGT3A2,435,SSD,87.23,526,Unknown,LECA,2955
2955,22,5.5,ENSG00000167165,UGT1A6,311,Ohnolog,62.93,1068,Unknown,LECA,2955
2955,22,5.5,ENSG00000173610,UGT2A1,311,Ohnolog,61.14,530,Unknown,LECA,2955
296,6,1.5,ENSG00000148690,FRA10AC1,796,SSD,31.1,202,Unknown,LECA,296
2963,6,1.5,ENSG00000174808,BTC,435,SSD,67.46,684,Unknown,Gnathostomata,2963
2978,9,2.25,ENSG00000137944,KYAT3,796,Ohnolog,NA,868,Unknown,LECA,2978
2978,9,2.25,ENSG00000198650,TAT,796,SSD,2.29,1400,Recessive,LECA,2978
2991,14,3.5,ENSG00000183072,NKX2-5,615,Ohnolog,NA,2478,Dominant,LECA,2991
2991,14,3.5,ENSG00000235608,NKX1-1,615,SSD,NA,390,Unknown,LECA,2991
2991,14,3.5,ENSG00000125820,NKX2-2,615,Ohnolog,NA,1814,Unknown,LECA,2991
2992,9,2.25,ENSG00000164073,MFSD8,796,SSD,58.39,488,Recessive,LECA,2992
2992,9,2.25,ENSG00000118855,MFSD1,796,SSD,50.31,540,None,LECA,2992
300,6,1.5,ENSG00000015133,CCDC88C,615,Ohnolog,61.96,658,Both,LECA,300
3006,4,1,ENSG00000136630,HLX,796,SSD,59.29,974,Unknown,LECA,3006
302,6,1.5,ENSG00000101040,ZMYND8,615,SSD,32.52,1020,Unknown,LECA,302
3041,5,1.25,ENSG00000183560,IZUMO1R,615,SSD,85.96,578,Unknown,Chordata,3041
3045,4,1,ENSG00000118137,APOA1,435,SSD,29.25,3308,Both,LECA,3045
3059,4,1,ENSG00000119689,DLST,796,SSD,19.53,1648,Dominant,LECA,3059
306,10,2.5,ENSG00000141458,NPC1,796,SSD,44.18,1494,Recessive,LECA,306
306,10,2.5,ENSG00000114650,SCAP,796,SSD,37.87,916,Unknown,LECA,306
307,9,2.25,ENSG00000015532,XYLT2,615,Ohnolog,51.33,502,Recessive,LECA,307
307,9,2.25,ENSG00000176928,GCNT4,615,Ohnolog,42.05,628,Unknown,LECA,307
308,11,2.75,ENSG00000031823,RANBP3,615,Ohnolog,62.32,714,Unknown,LECA,308
308,11,2.75,ENSG00000153201,RANBP2,615,SSD,18.07,4496,Dominant,LECA,308
3082,6,1.5,ENSG00000110841,PPFIBP1,796,Ohnolog,48.49,644,Unknown,LECA,3082
3087,5,1.25,ENSG00000110871,COQ5,796,SSD,34.28,1002,Unknown,LECA,3087
309,5,1.25,ENSG00000117632,STMN1,615,SSD,7.09,2496,Unknown,Chordata,309
3099,5,1.25,ENSG00000147416,ATP6V1B2,796,Ohnolog,28.68,1844,Dominant,Opisthokonta,3099
31,15,3.75,ENSG00000127578,WFIKKN1,615,Ohnolog,75.67,448,Unknown,Bilateria,31
