Gene_ID,AGE_OF_ROOT,FAMILY
ENSG00000141485,Bilateria,147
ENSG00000141497,LECA,3597
ENSG00000141503,LECA,104
ENSG00000141504,LECA,4936
ENSG00000141505,Bilateria,1564
ENSG00000141506,Gnathostomata,6451
ENSG00000141510,Vertebrata,1009
ENSG00000141522,LECA,3148
ENSG00000141524,Bilateria,2308
ENSG00000141526,LECA,1820
ENSG00000141527,LECA,1796
ENSG00000141540,Vertebrata,5751
ENSG00000141542,LECA,471
ENSG00000141543,LECA,732
ENSG00000141551,LECA,390
ENSG00000141560,Tetrapoda,6461
ENSG00000141562,LECA,355
ENSG00000141568,Opisthokonta,549
ENSG00000141569,LECA,1247
ENSG00000141570,LECA,1662
ENSG00000141576,LECA,2215
ENSG00000141579,Gnathostomata,6467
ENSG00000141580,LECA,917
ENSG00000141582,LECA,1662
ENSG00000141622,LECA,6470
ENSG00000141639,LECA,561
ENSG00000141642,LECA,132
ENSG00000141644,LECA,953
ENSG00000141646,Bilateria,2089
ENSG00000141655,Chordata,377
ENSG00000141664,LECA,6383
ENSG00000141665,Bilateria,6477
ENSG00000141668,LECA,598
ENSG00000141696,Gnathostomata,6479
ENSG00000141698,Gnathostomata,4227
ENSG00000141736,LECA,386
ENSG00000141738,Bilateria,1145
ENSG00000141741,LECA,6483
ENSG00000141744,Vertebrata,6484
ENSG00000141748,LECA,35
ENSG00000141750,LECA,6486
ENSG00000141753,Chordata,3575
ENSG00000141756,LECA,40
ENSG00000141759,LECA,6366
ENSG00000141837,LECA,111
ENSG00000141854,Gnathostomata,1751
ENSG00000141858,Bilateria,230
ENSG00000141867,LECA,207
ENSG00000141873,LECA,6494
ENSG00000141905,Vertebrata,191
ENSG00000141934,LECA,821
ENSG00000141946,LECA,89
ENSG00000141956,LECA,95
ENSG00000141959,LECA,817
ENSG00000141965,LECA,6500
ENSG00000141968,LECA,452
ENSG00000141977,LECA,1494
ENSG00000141979,Homo sapiens,2462
ENSG00000141985,LECA,1686
ENSG00000141994,LECA,2607
ENSG00000142002,LECA,1043
ENSG00000142025,Bilateria,714
ENSG00000142046,LECA,2076
ENSG00000142065,LECA,89
ENSG00000142082,LECA,867
ENSG00000142089,Gnathostomata,6511
ENSG00000142149,LECA,1042
ENSG00000142156,LECA,535
ENSG00000142166,Vertebrata,312
ENSG00000142168,LECA,2981
ENSG00000142173,LECA,535
ENSG00000142178,LECA,1042
ENSG00000142182,Chordata,1468
ENSG00000142185,LECA,937
ENSG00000142186,LECA,4
ENSG00000142188,LECA,6521
ENSG00000142192,Vertebrata,1352
ENSG00000142197,Vertebrata,1319
ENSG00000142208,LECA,772
ENSG00000142224,Gnathostomata,3161
ENSG00000142227,Vertebrata,2509
ENSG00000142230,LECA,416
ENSG00000142233,LECA,484
ENSG00000142235,LECA,6529
ENSG00000142273,LECA,3054
ENSG00000142279,LECA,4887
ENSG00000142303,LECA,537
ENSG00000142319,Bilateria,223
ENSG00000142327,LECA,986
ENSG00000142330,LECA,295
ENSG00000142347,LECA,136
ENSG00000142405,LECA,350
ENSG00000142408,Bilateria,106
ENSG00000142409,Euteleostomi,6539
ENSG00000142449,LECA,6142
ENSG00000142453,LECA,3122
ENSG00000142459,LECA,255
ENSG00000142484,Vertebrata,6543
ENSG00000142494,Vertebrata,6544
ENSG00000142507,LECA,170
ENSG00000142511,Gnathostomata,5519
ENSG00000142512,Gnathostomata,263
ENSG00000142513,LECA,296
ENSG00000142515,LECA,2240
ENSG00000142528,LECA,703
ENSG00000142530,Gnathostomata,5572
ENSG00000142539,Bilateria,117
ENSG00000142541,LECA,6553
ENSG00000142549,Bilateria,6554
ENSG00000142552,Bilateria,544
ENSG00000142556,LECA,325
ENSG00000142583,LECA,655
ENSG00000142599,Chordata,3176
ENSG00000142606,Bilateria,2157
ENSG00000142611,LECA,1372
ENSG00000142615,LECA,6219
ENSG00000142619,Tetrapoda,3763
ENSG00000142621,LECA,6563
ENSG00000142623,Tetrapoda,3763
ENSG00000142627,LECA,386
ENSG00000142632,Chordata,553
ENSG00000142634,LECA,3579
ENSG00000142661,Bilateria,435
ENSG00000142669,Chordata,5096
ENSG00000142675,Bilateria,1049
ENSG00000142677,Vertebrata,312
ENSG00000142684,LECA,47
ENSG00000142687,Bilateria,31
ENSG00000142694,Gnathostomata,3565
ENSG00000142700,Bilateria,714
ENSG00000142731,LECA,6576
ENSG00000142733,LECA,6577
ENSG00000142748,LECA,476
ENSG00000142751,LECA,3124
ENSG00000142765,LECA,249
ENSG00000142784,Bilateria,5276
ENSG00000142789,LECA,6219
ENSG00000142794,LECA,6583
ENSG00000142798,LECA,484
ENSG00000142864,Vertebrata,5061
ENSG00000142871,Bilateria,713
ENSG00000142875,LECA,964
ENSG00000142892,LECA,1928
ENSG00000142910,LECA,2000
ENSG00000142920,Vertebrata,3618
ENSG00000142945,LECA,592
ENSG00000142949,LECA,590
ENSG00000142959,Bilateria,462
ENSG00000142961,LECA,3509
ENSG00000142973,LECA,5989
ENSG00000143006,Bilateria,714
ENSG00000143013,LECA,348
ENSG00000143028,Vertebrata,181
ENSG00000143032,LECA,488
ENSG00000143033,Vertebrata,3295
ENSG00000143036,LECA,907
ENSG00000143061,Gnathostomata,5437
ENSG00000143067,LECA,254
ENSG00000143079,LECA,3871
ENSG00000143093,Gnathostomata,4798
ENSG00000143105,LECA,380
ENSG00000143106,LECA,170
ENSG00000143107,LECA,476
ENSG00000143119,Bilateria,1
ENSG00000143125,Vertebrata,6610
ENSG00000143126,LECA,184
ENSG00000143127,LECA,92
ENSG00000143147,Bilateria,887
ENSG00000143149,LECA,119
ENSG00000143153,Bilateria,891
ENSG00000143156,LECA,238
ENSG00000143157,LECA,4555
ENSG00000143158,LECA,669
ENSG00000143162,LECA,6619
ENSG00000143164,Bilateria,5276
ENSG00000143167,Chordata,326
ENSG00000143171,Bilateria,1984
ENSG00000143178,Bilateria,1028
ENSG00000143179,LECA,1660
ENSG00000143184,Gnathostomata,110
ENSG00000143185,Gnathostomata,110
ENSG00000143190,LECA,392
ENSG00000143195,Gnathostomata,2578
ENSG00000143198,LECA,1394
ENSG00000143207,LECA,144
ENSG00000143217,Bilateria,1002
ENSG00000143224,LECA,41
ENSG00000143226,Gnathostomata,988
ENSG00000143228,LECA,6634
ENSG00000143248,LECA,1107
ENSG00000143257,Bilateria,268
ENSG00000143258,LECA,438
ENSG00000143278,LECA,6
ENSG00000143297,Gnathostomata,988
ENSG00000143303,LECA,4729
ENSG00000143318,LECA,3899
ENSG00000143319,LECA,72
ENSG00000143320,Bilateria,3437
ENSG00000143321,Chordata,3264
ENSG00000143322,LECA,5
ENSG00000143333,LECA,1107
ENSG00000143337,Amniota,6647
ENSG00000143341,LECA,973
ENSG00000143344,LECA,640
ENSG00000143353,Opisthokonta,235
ENSG00000143355,LECA,348
ENSG00000143365,Bilateria,268
ENSG00000143367,LECA,5994
ENSG00000143368,LECA,786
ENSG00000143373,LECA,254
ENSG00000143374,Opisthokonta,3384
ENSG00000143375,LECA,136
ENSG00000143376,LECA,3540
ENSG00000143379,LECA,610
ENSG00000143382,LECA,537
ENSG00000143384,Bilateria,402
ENSG00000143387,LECA,2000
ENSG00000143390,Bilateria,1241
ENSG00000143393,LECA,251
ENSG00000143398,LECA,2762
ENSG00000143401,LECA,5850
ENSG00000143409,LECA,4837
ENSG00000143412,LECA,2384
ENSG00000143418,Bilateria,1565
ENSG00000143420,Opisthokonta,4840
ENSG00000143434,LECA,11
ENSG00000143437,Bilateria,396
ENSG00000143442,LECA,4555
ENSG00000143450,Vertebrata,2437
ENSG00000143452,LECA,6675
ENSG00000143457,Vertebrata,3381
ENSG00000143458,Bilateria,2335
ENSG00000143469,LECA,249
ENSG00000143473,LECA,603
ENSG00000143479,LECA,211
ENSG00000143494,LECA,946
ENSG00000143499,LECA,3597
ENSG00000143502,LECA,6
ENSG00000143507,LECA,1217
ENSG00000143512,LECA,6685
ENSG00000143514,Vertebrata,1480
ENSG00000143515,LECA,597
ENSG00000143520,LECA,6688
ENSG00000143536,LECA,6689
ENSG00000143537,Bilateria,180
ENSG00000143543,Catarrhini,6691
ENSG00000143545,LECA,471
ENSG00000143546,LECA,6689
ENSG00000143549,LECA,6318
ENSG00000143552,Chordata,5200
ENSG00000143554,LECA,854
ENSG00000143556,LECA,6689
ENSG00000143569,Bilateria,5863
ENSG00000143570,LECA,6494
ENSG00000143578,Bilateria,663
ENSG00000143590,Bilateria,1568
ENSG00000143595,LECA,1404
ENSG00000143603,LECA,1252
ENSG00000143614,Vertebrata,6704
ENSG00000143621,LECA,465
ENSG00000143622,LECA,114
ENSG00000143627,LECA,829
ENSG00000143630,LECA,603
ENSG00000143631,LECA,6688
ENSG00000143632,LECA,1060
ENSG00000143641,LECA,1933
ENSG00000143643,LECA,411
ENSG00000143669,LECA,430
ENSG00000143674,LECA,113
ENSG00000143702,LECA,1752
ENSG00000143727,LECA,6716
ENSG00000143740,LECA,1635
ENSG00000143748,LECA,4432
ENSG00000143751,Bilateria,6719
ENSG00000143753,LECA,6720
ENSG00000143761,LECA,35
ENSG00000143768,Bilateria,1646
ENSG00000143771,LECA,1917
ENSG00000143772,LECA,862
ENSG00000143776,LECA,842
ENSG00000143786,LECA,1917
ENSG00000143797,LECA,2174
ENSG00000143799,LECA,475
ENSG00000143801,LECA,1253
ENSG00000143811,LECA,2382
ENSG00000143815,LECA,6731
ENSG00000143816,Bilateria,19
ENSG00000143839,Opisthokonta,1700
ENSG00000143842,LECA,88
ENSG00000143845,LECA,1847
ENSG00000143847,LECA,3082
ENSG00000143850,LECA,571
ENSG00000143851,LECA,590
ENSG00000143858,LECA,249
ENSG00000143862,LECA,35
ENSG00000143867,LECA,6741
ENSG00000143869,Bilateria,1646
ENSG00000143870,LECA,356
ENSG00000143878,LECA,196
ENSG00000143882,LECA,6745
ENSG00000143889,LECA,247
ENSG00000143921,LECA,3902
ENSG00000143924,LECA,807
ENSG00000143933,LECA,1857
ENSG00000143942,LECA,4839
ENSG00000143947,LECA,2158
ENSG00000143954,Bilateria,3569
ENSG00000143970,Chordata,6434
ENSG00000143977,Opisthokonta,4965
ENSG00000143994,LECA,6337
ENSG00000143995,LECA,2522
ENSG00000144010,LECA,1247
ENSG00000144015,LECA,1247
ENSG00000144026,LECA,89
ENSG00000144028,LECA,456
ENSG00000144029,LECA,6391
ENSG00000144035,Vertebrata,1575
ENSG00000144036,Vertebrata,6050
ENSG00000144040,Bilateria,2806
ENSG00000144043,Eutheria,6765
ENSG00000144045,LECA,66
ENSG00000144048,LECA,3216
ENSG00000144057,Chordata,192
ENSG00000144063,Bilateria,1521
ENSG00000144115,Opisthokonta,5555
ENSG00000144118,LECA,114
ENSG00000144119,LECA,1299
ENSG00000144130,LECA,1116
ENSG00000144134,LECA,471
ENSG00000144136,Chordata,6775
ENSG00000144152,LECA,1574
ENSG00000144161,Bilateria,5032
ENSG00000144191,LECA,603
ENSG00000144199,Opisthokonta,2324
ENSG00000144214,Mammalia,6780
ENSG00000144218,Vertebrata,979
ENSG00000144224,LECA,1189
ENSG00000144227,Gnathostomata,4221
ENSG00000144228,LECA,733
ENSG00000144229,LECA,68
ENSG00000144230,Bilateria,1185
ENSG00000144233,LECA,2117
ENSG00000144278,LECA,1933
ENSG00000144283,LECA,627
ENSG00000144285,LECA,111
ENSG00000144290,LECA,56
ENSG00000144306,Vertebrata,5731
ENSG00000144331,Bilateria,3418
ENSG00000144339,LECA,484
ENSG00000144354,Vertebrata,6795
ENSG00000144355,LECA,112
ENSG00000144357,Bilateria,364
ENSG00000144362,LECA,6798
ENSG00000144366,Bilateria,195
ENSG00000144369,Gnathostomata,6800
ENSG00000144381,LECA,3514
ENSG00000144401,LECA,1908
ENSG00000144407,LECA,57
ENSG00000144410,LECA,1250
ENSG00000144426,LECA,430
ENSG00000144445,Chordata,4013
ENSG00000144452,LECA,731
ENSG00000144455,Chordata,4849
ENSG00000144460,Gnathostomata,6809
ENSG00000144468,Chordata,87
ENSG00000144476,Bilateria,3292
ENSG00000144481,LECA,937
ENSG00000144485,Opisthokonta,890
ENSG00000144488,Bilateria,6814
ENSG00000144524,LECA,3169
ENSG00000144535,LECA,1329
ENSG00000144550,LECA,1386
ENSG00000144566,LECA,471
ENSG00000144579,LECA,2475
ENSG00000144583,LECA,1747
ENSG00000144589,Bilateria,221
ENSG00000144591,Opisthokonta,930
ENSG00000144596,LECA,1263
ENSG00000144597,LECA,6824
ENSG00000144619,LECA,320
ENSG00000144635,Vertebrata,5653
ENSG00000144642,LECA,786
ENSG00000144644,Opisthokonta,4817
ENSG00000144645,LECA,101
ENSG00000144647,LECA,6830
ENSG00000144648,Bilateria,3292
ENSG00000144649,Gnathostomata,6832
ENSG00000144655,Vertebrata,3096
ENSG00000144659,LECA,53
ENSG00000144668,LECA,92
ENSG00000144671,LECA,49
ENSG00000144677,LECA,2475
ENSG00000144681,LECA,6486
ENSG00000144711,LECA,179
ENSG00000144712,LECA,3160
ENSG00000144713,LECA,6841
ENSG00000144724,LECA,590
ENSG00000144730,Bilateria,622
ENSG00000144741,LECA,53
ENSG00000144744,LECA,416
ENSG00000144746,Vertebrata,6846
ENSG00000144747,LECA,136
ENSG00000144749,LECA,1888
ENSG00000144771,LECA,256
ENSG00000144785,Bilateria,6850
ENSG00000144791,LECA,4887
ENSG00000144792,LECA,95
ENSG00000144802,LECA,722
ENSG00000144810,LECA,1299
ENSG00000144815,Chordata,1668
ENSG00000144820,LECA,57
ENSG00000144821,LECA,136
ENSG00000144824,Bilateria,327
ENSG00000144834,LECA,730
ENSG00000144837,Bilateria,2090
ENSG00000144843,LECA,6861
ENSG00000144847,Chordata,326
ENSG00000144852,Bilateria,268
ENSG00000144857,LECA,320
ENSG00000144867,Bilateria,266
ENSG00000144891,Bilateria,1944
ENSG00000144893,LECA,6867
ENSG00000144908,LECA,119
ENSG00000144909,LECA,101
ENSG00000144935,LECA,873
ENSG00000144959,LECA,3489
ENSG00000144962,LECA,70
ENSG00000145002,Hominidae,3906
ENSG00000145012,LECA,6874
ENSG00000145014,Opisthokonta,466
ENSG00000145016,Bilateria,2186
ENSG00000145020,LECA,1445
ENSG00000145029,Homo sapiens,6878
ENSG00000145040,Tetrapoda,6879
ENSG00000145050,Vertebrata,6880
ENSG00000145087,LECA,1011
ENSG00000145088,LECA,6824
ENSG00000145103,Gnathostomata,2578
ENSG00000145107,Vertebrata,6543
ENSG00000145113,LECA,1777
ENSG00000145147,LECA,4169
ENSG00000145191,Opisthokonta,930
ENSG00000145192,Gnathostomata,1555
ENSG00000145194,Bilateria,2157
ENSG00000145198,Chordata,614
ENSG00000145214,LECA,647
ENSG00000145217,LECA,1587
ENSG00000145242,LECA,386
ENSG00000145246,LECA,597
ENSG00000145247,Gnathostomata,2954
ENSG00000145248,LECA,1938
ENSG00000145283,LECA,1938
ENSG00000145284,LECA,1719
ENSG00000145287,Chordata,2524
ENSG00000145321,Euteleostomi,1221
ENSG00000145331,LECA,6901
ENSG00000145332,LECA,24
ENSG00000145335,Vertebrata,1037
ENSG00000145348,LECA,255
ENSG00000145349,LECA,43
ENSG00000145354,LECA,4252
ENSG00000145358,Gnathostomata,6907
ENSG00000145362,Bilateria,398
ENSG00000145365,Gnathostomata,6909
ENSG00000145375,LECA,4432
ENSG00000145384,Bilateria,3437
ENSG00000145386,LECA,2473
ENSG00000145390,Chordata,6913
ENSG00000145391,LECA,3662
ENSG00000145416,LECA,1747
ENSG00000145423,LECA,2351
ENSG00000145428,LECA,5932
ENSG00000145431,LECA,343
ENSG00000145451,Bilateria,262
ENSG00000145476,LECA,5989
ENSG00000145491,LECA,757
ENSG00000145506,Vertebrata,6364
ENSG00000145526,LECA,455
ENSG00000145536,LECA,537
ENSG00000145545,Bilateria,1748
ENSG00000145555,LECA,136
ENSG00000145569,Gnathostomata,6927
ENSG00000145604,LECA,91
ENSG00000145623,Vertebrata,100
ENSG00000145626,LECA,2955
ENSG00000145632,LECA,6576
ENSG00000145642,Vertebrata,6147
ENSG00000145649,LECA,333
ENSG00000145675,Bilateria,2564
ENSG00000145681,LECA,453
ENSG00000145685,Bilateria,6936
ENSG00000145687,Bilateria,4986
ENSG00000145692,Opisthokonta,3746
ENSG00000145700,Bilateria,5700
ENSG00000145703,LECA,6347
ENSG00000145715,LECA,1073
ENSG00000145721,Bilateria,6942
ENSG00000145725,LECA,6943
ENSG00000145736,LECA,6944
ENSG00000145740,Opisthokonta,2342
ENSG00000145741,LECA,607
ENSG00000145743,LECA,91
ENSG00000145779,Vertebrata,6948
ENSG00000145780,LECA,6500
ENSG00000145794,LECA,6950
ENSG00000145808,LECA,537
ENSG00000145817,LECA,3982
ENSG00000145819,Bilateria,943
ENSG00000145832,LECA,53
ENSG00000145833,LECA,732
ENSG00000145850,Bilateria,3364
ENSG00000145860,LECA,6957
ENSG00000145861,LECA,1299
ENSG00000145863,Bilateria,262
ENSG00000145864,Bilateria,262
ENSG00000145879,Euteleostomi,4756
ENSG00000145882,Vertebrata,3642
ENSG00000145888,Bilateria,262
ENSG00000145901,LECA,560
ENSG00000145907,LECA,6122
ENSG00000145908,LECA,89
ENSG00000145912,LECA,6967
ENSG00000145916,Opisthokonta,1547
ENSG00000145919,Chordata,450
ENSG00000145920,Chordata,6970
ENSG00000145934,LECA,200
ENSG00000145936,Vertebrata,5645
ENSG00000145945,LECA,955
ENSG00000145949,LECA,43
ENSG00000145975,Amniota,6975
ENSG00000145982,LECA,6976
ENSG00000145990,Bilateria,2409
ENSG00000145996,Bilateria,2057
ENSG00000146005,LECA,179
ENSG00000146006,LECA,1888
ENSG00000146007,Bilateria,3418
ENSG00000146013,Bilateria,4570
ENSG00000146021,LECA,24
ENSG00000146038,Bilateria,6984
ENSG00000146039,Opisthokonta,1606
ENSG00000146047,LECA,2099
ENSG00000146054,LECA,1247
ENSG00000146063,LECA,1247
ENSG00000146066,LECA,5086
ENSG00000146067,Chordata,4499
ENSG00000146070,Gnathostomata,6991
ENSG00000146072,Chordata,377
ENSG00000146083,LECA,4737
ENSG00000146085,Bilateria,6994
ENSG00000146090,LECA,640
ENSG00000146094,Bilateria,1994
ENSG00000146112,Gnathostomata,6997
ENSG00000146122,LECA,1925
ENSG00000146151,Opisthokonta,3782
ENSG00000146166,Opisthokonta,5666
ENSG00000146192,Opisthokonta,122
ENSG00000146197,LECA,7002
ENSG00000146205,LECA,513
ENSG00000146215,LECA,348
ENSG00000146216,LECA,390
ENSG00000146223,LECA,7006
ENSG00000146232,Chordata,880
ENSG00000146233,LECA,7008
ENSG00000146247,LECA,7009
ENSG00000146250,Gnathostomata,7010
ENSG00000146267,Bilateria,4814
ENSG00000146276,Bilateria,262
ENSG00000146278,Gnathostomata,7013
ENSG00000146282,Bilateria,3403
ENSG00000146285,Bilateria,230
ENSG00000146350,Chordata,4479
ENSG00000146352,Opisthokonta,4357
ENSG00000146360,Chordata,724
ENSG00000146373,LECA,13
ENSG00000146374,Vertebrata,2032
ENSG00000146376,Bilateria,1477
ENSG00000146378,Bilateria,887
ENSG00000146383,Bilateria,887
ENSG00000146385,Bilateria,887
ENSG00000146399,Bilateria,887
ENSG00000146409,Opisthokonta,437
ENSG00000146410,Vertebrata,813
ENSG00000146411,LECA,655
ENSG00000146414,LECA,954
ENSG00000146416,Bilateria,3212
ENSG00000146425,LECA,7031
ENSG00000146426,LECA,452
ENSG00000146453,LECA,5283
ENSG00000146463,Bilateria,130
ENSG00000146469,Gnathostomata,3897
ENSG00000146477,LECA,49
ENSG00000146530,LECA,1159
ENSG00000146535,LECA,662
ENSG00000146555,LECA,320
ENSG00000146574,LECA,4229
ENSG00000146587,LECA,89
ENSG00000146592,Opisthokonta,3638
ENSG00000146618,Bilateria,3356
ENSG00000146648,LECA,386
ENSG00000146674,Chordata,3575
ENSG00000146676,Vertebrata,7046
ENSG00000146678,Chordata,3575
ENSG00000146700,LECA,291
ENSG00000146701,Opisthokonta,3186
ENSG00000146707,Homininae,7050
ENSG00000146729,Chordata,5810
ENSG00000146731,LECA,3514
ENSG00000146755,LECA,1247
ENSG00000146757,LECA,3892
ENSG00000146776,Opisthokonta,1437
ENSG00000146809,Opisthokonta,98
ENSG00000146828,Opisthokonta,727
ENSG00000146830,Bilateria,7058
ENSG00000146833,LECA,1247
ENSG00000146834,Bilateria,7060
ENSG00000146839,LECA,599
ENSG00000146856,LECA,1359
ENSG00000146858,LECA,650
ENSG00000146872,LECA,3320
ENSG00000146904,LECA,386
ENSG00000146909,Opisthokonta,7066
ENSG00000146910,Bilateria,6850
ENSG00000146926,Opisthokonta,98
ENSG00000146938,LECA,486
ENSG00000146950,LECA,6129
ENSG00000146955,LECA,471
ENSG00000146963,LECA,159
ENSG00000146966,LECA,7073
ENSG00000147003,Homo sapiens,7074
ENSG00000147010,LECA,7075
ENSG00000147027,Vertebrata,3285
ENSG00000147036,LECA,3566
ENSG00000147041,LECA,249
ENSG00000147044,LECA,981
ENSG00000147050,LECA,5239
ENSG00000147059,Eutheria,2725
ENSG00000147065,Bilateria,1639
ENSG00000147081,Gnathostomata,359
ENSG00000147082,LECA,2473
ENSG00000147099,LECA,522
ENSG00000147100,LECA,1820
ENSG00000147113,Vertebrata,7087
ENSG00000147117,LECA,89
ENSG00000147118,LECA,89
ENSG00000147119,Bilateria,4250
ENSG00000147121,LECA,325
ENSG00000147124,LECA,89
ENSG00000147127,LECA,471
ENSG00000147130,Bilateria,130
ENSG00000147133,LECA,4237
ENSG00000147138,Vertebrata,7096
ENSG00000147140,LECA,763
ENSG00000147144,Gnathostomata,7098
ENSG00000147145,Bilateria,1185
ENSG00000147155,LECA,4277
ENSG00000147160,LECA,685
ENSG00000147162,LECA,411
ENSG00000147164,LECA,22
ENSG00000147166,LECA,3040
ENSG00000147168,Vertebrata,100
ENSG00000147180,LECA,95
ENSG00000147202,LECA,1925
ENSG00000147206,Vertebrata,4678
ENSG00000147223,Euteleostomi,7109
ENSG00000147224,LECA,2115
ENSG00000147234,Gnathostomata,918
ENSG00000147246,Bilateria,2189
ENSG00000147251,LECA,1472
ENSG00000147255,Tetrapoda,1461
ENSG00000147256,Gnathostomata,516
ENSG00000147257,Bilateria,705
ENSG00000147262,Chordata,724
ENSG00000147274,LECA,952
ENSG00000147324,LECA,415
ENSG00000147364,Gnathostomata,7120
ENSG00000147381,LECA,502
ENSG00000147383,Opisthokonta,1474
ENSG00000147394,Gnathostomata,5724
ENSG00000147400,LECA,1857
ENSG00000147403,LECA,7125
ENSG00000147408,LECA,414
ENSG00000147416,Opisthokonta,3099
ENSG00000147432,Bilateria,262
ENSG00000147434,Bilateria,262
ENSG00000147437,Euteleostomi,4547
ENSG00000147439,Opisthokonta,1164
ENSG00000147443,Bilateria,1994
ENSG00000147454,LECA,53
ENSG00000147457,Opisthokonta,1402
ENSG00000147459,LECA,1472
ENSG00000147465,LECA,213
ENSG00000147475,LECA,2784
ENSG00000147481,LECA,2058
ENSG00000147485,LECA,80
ENSG00000147488,Bilateria,3958
ENSG00000147509,LECA,1107
ENSG00000147526,Vertebrata,292
ENSG00000147533,LECA,7143
ENSG00000147535,LECA,821
ENSG00000147548,LECA,610
ENSG00000147570,LECA,165
ENSG00000147571,Euteleostomi,7147
ENSG00000147573,LECA,1247
ENSG00000147576,Homo sapiens,7149
ENSG00000147588,Bilateria,3437
ENSG00000147596,LECA,261
ENSG00000147601,LECA,5254
ENSG00000147604,LECA,7006
ENSG00000147606,LECA,1587
ENSG00000147613,LECA,43
ENSG00000147614,LECA,7156
ENSG00000147642,Gnathostomata,2036
ENSG00000147647,Bilateria,994
ENSG00000147649,Sarcopterygii,7159
ENSG00000147650,LECA,898
ENSG00000147655,Vertebrata,2032
ENSG00000147676,Bilateria,1521
ENSG00000147677,LECA,3539
ENSG00000147679,Opisthokonta,3952
ENSG00000147687,Opisthokonta,7165
ENSG00000147689,Vertebrata,2072
ENSG00000147697,Gnathostomata,1016
ENSG00000147724,LECA,1302
ENSG00000147789,LECA,89
ENSG00000147804,LECA,2387
ENSG00000147813,Vertebrata,2601
ENSG00000147852,LECA,898
ENSG00000147853,LECA,38
ENSG00000147854,LECA,7174
ENSG00000147862,Vertebrata,191
ENSG00000147869,Euteleostomi,7176
ENSG00000147872,LECA,2505
ENSG00000147873,Amniota,4027
ENSG00000147883,Euteleostomi,7179
ENSG00000147885,Amniota,4027
ENSG00000147889,Euteleostomi,7179
ENSG00000147896,Amniota,4027
ENSG00000147905,LECA,5151
ENSG00000147912,LECA,6029
ENSG00000147996,LECA,5793
ENSG00000148053,LECA,386
ENSG00000148082,LECA,2329
ENSG00000148090,LECA,1651
ENSG00000148110,LECA,2992
ENSG00000148120,LECA,986
ENSG00000148123,LECA,821
ENSG00000148136,Euteleostomi,4441
ENSG00000148143,LECA,2230
ENSG00000148156,LECA,1060
ENSG00000148158,LECA,22
ENSG00000148175,LECA,828
ENSG00000148180,LECA,133
ENSG00000148204,LECA,1046
ENSG00000148215,Euteleostomi,7199
ENSG00000148219,LECA,7200
ENSG00000148248,Opisthokonta,7201
ENSG00000148288,Vertebrata,7202
ENSG00000148290,Opisthokonta,7201
ENSG00000148300,LECA,72
ENSG00000148303,LECA,6967
ENSG00000148335,Vertebrata,7206
ENSG00000148339,LECA,53
ENSG00000148341,LECA,1686
ENSG00000148343,Gnathostomata,7209
ENSG00000148344,Chordata,188
ENSG00000148346,Vertebrata,2768
ENSG00000148357,LECA,320
ENSG00000148358,LECA,2328
ENSG00000148377,LECA,818
ENSG00000148384,LECA,1174
ENSG00000148386,Vertebrata,2768
ENSG00000148396,Opisthokonta,4043
ENSG00000148400,LECA,1033
ENSG00000148408,LECA,111
ENSG00000148411,LECA,617
